map,efficiencygap,seatswon,meanmedian,district,presd,countd,voteshareD,voteshareR
34,0.13272133978111186,3,-0.01613261148740846,5,123142,129029,0.3591901386886104,0.6408098613113896
34,0.13272133978111186,3,-0.01613261148740846,6,130831,137984,0.4184757225608832,0.5815242774391168
34,0.13272133978111186,3,-0.01613261148740846,7,171188,180148,0.49745951797114896,0.502540482028851
34,0.13272133978111186,3,-0.01613261148740846,8,220999,215760,0.6335819580666001,0.3664180419333999
35,0.1354142932136497,3,-0.016926137843014,1,105178,127282,0.38619572242163486,0.6138042775783651
35,0.1354142932136497,3,-0.016926137843014,2,141640,168429,0.48119959202214735,0.5188004079778527
35,0.1354142932136497,3,-0.016926137843014,3,174886,183329,0.4959650038821451,0.5040349961178548
35,0.1354142932136497,3,-0.016926137843014,4,273636,262193,0.7541714966187938,0.24582850338120615
35,0.1354142932136497,3,-0.016926137843014,5,123142,129029,0.3591901386886104,0.6408098613113896
35,0.1354142932136497,3,-0.016926137843014,6,130831,137984,0.4184757225608832,0.5815242774391168
35,0.1354142932136497,3,-0.016926137843014,7,197404,185769,0.5152878521004673,0.4847121478995326
35,0.1354142932136497,3,-0.016926137843014,8,220999,215760,0.6335819580666001,0.3664180419333999
36,0.1354142932136497,3,-0.016926137843014,1,105178,127282,0.38619572242163486,0.6138042775783651
36,0.1354142932136497,3,-0.016926137843014,2,141640,168429,0.48119959202214735,0.5188004079778527
36,0.1354142932136497,3,-0.016926137843014,3,174886,183329,0.4959650038821451,0.5040349961178548
36,0.1354142932136497,3,-0.016926137843014,4,273636,262193,0.7541714966187938,0.24582850338120615
36,0.1354142932136497,3,-0.016926137843014,5,123142,129029,0.3591901386886104,0.6408098613113896
36,0.1354142932136497,3,-0.016926137843014,6,130831,137984,0.4184757225608832,0.5815242774391168
36,0.1354142932136497,3,-0.016926137843014,7,197404,185769,0.5152878521004673,0.4847121478995326
36,0.1354142932136497,3,-0.016926137843014,8,220999,215760,0.6335819580666001,0.3664180419333999
37,0.1354142932136497,3,-0.016926137843014,1,105178,127282,0.38619572242163486,0.6138042775783651
37,0.1354142932136497,3,-0.016926137843014,2,141640,168429,0.48119959202214735,0.5188004079778527
37,0.1354142932136497,3,-0.016926137843014,3,174886,183329,0.4959650038821451,0.5040349961178548
37,0.1354142932136497,3,-0.016926137843014,4,273636,262193,0.7541714966187938,0.24582850338120615
37,0.1354142932136497,3,-0.016926137843014,5,123142,129029,0.3591901386886104,0.6408098613113896
37,0.1354142932136497,3,-0.016926137843014,6,130831,137984,0.4184757225608832,0.5815242774391168
37,0.1354142932136497,3,-0.016926137843014,7,197404,185769,0.5152878521004673,0.4847121478995326
37,0.1354142932136497,3,-0.016926137843014,8,220999,215760,0.6335819580666001,0.3664180419333999
38,0.13274753373188805,3,-0.0201371026261346,1,105178,127282,0.38619572242163486,0.6138042775783651
38,0.13274753373188805,3,-0.0201371026261346,2,141640,168429,0.48119959202214735,0.5188004079778527
38,0.13274753373188805,3,-0.0201371026261346,3,226102,222012,0.6380168519306151,0.3619831480693849
38,0.13274753373188805,3,-0.0201371026261346,4,273636,262193,0.7541714966187938,0.24582850338120615
38,0.13274753373188805,3,-0.0201371026261346,5,123142,129029,0.3591901386886104,0.6408098613113896
38,0.13274753373188805,3,-0.0201371026261346,6,130831,137984,0.4184757225608832,0.5815242774391168
38,0.13274753373188805,3,-0.0201371026261346,7,197404,185769,0.5152878521004673,0.4847121478995326
38,0.13274753373188805,3,-0.0201371026261346,8,169783,177077,0.4888807290818285,0.5111192709181716
39,0.13274753373188805,3,-0.0201371026261346,1,105178,127282,0.38619572242163486,0.6138042775783651
39,0.13274753373188805,3,-0.0201371026261346,2,141640,168429,0.48119959202214735,0.5188004079778527
39,0.13274753373188805,3,-0.0201371026261346,3,226102,222012,0.6380168519306151,0.3619831480693849
39,0.13274753373188805,3,-0.0201371026261346,4,273636,262193,0.7541714966187938,0.24582850338120615
39,0.13274753373188805,3,-0.0201371026261346,5,123142,129029,0.3591901386886104,0.6408098613113896
39,0.13274753373188805,3,-0.0201371026261346,6,130831,137984,0.4184757225608832,0.5815242774391168
39,0.13274753373188805,3,-0.0201371026261346,7,197404,185769,0.5152878521004673,0.4847121478995326
39,0.13274753373188805,3,-0.0201371026261346,8,169783,177077,0.4888807290818285,0.5111192709181716
40,0.13274753373188805,3,-0.0200202450463432,1,105178,127282,0.38619572242163486,0.6138042775783651
40,0.13274753373188805,3,-0.0200202450463432,2,141640,168429,0.48119959202214735,0.5188004079778527
40,0.13274753373188805,3,-0.0200202450463432,3,226102,222012,0.6380168519306151,0.3619831480693849
40,0.13274753373188805,3,-0.0200202450463432,4,196464,184594,0.5140505211683751,0.48594947883162487
40,0.13274753373188805,3,-0.0200202450463432,5,123142,129029,0.3591901386886104,0.6408098613113896
40,0.13274753373188805,3,-0.0200202450463432,6,130831,137984,0.4184757225608832,0.5815242774391168
40,0.13274753373188805,3,-0.0200202450463432,7,274576,263368,0.7544739669125546,0.2455260330874454
40,0.13274753373188805,3,-0.0200202450463432,8,169783,177077,0.4888807290818285,0.5111192709181716
41,0.13274753373188805,3,-0.02007189477084176,1,130086,136506,0.4191955484310799,0.5808044515689201
41,0.13274753373188805,3,-0.02007189477084176,2,141640,168429,0.48119959202214735,0.5188004079778527
41,0.13274753373188805,3,-0.02007189477084176,3,226102,222012,0.6380168519306151,0.3619831480693849
41,0.13274753373188805,3,-0.02007189477084176,4,196464,184594,0.5140505211683751,0.48594947883162487
41,0.13274753373188805,3,-0.02007189477084176,5,123142,129029,0.3591901386886104,0.6408098613113896
41,0.13274753373188805,3,-0.02007189477084176,6,105923,128760,0.3858890943474261,0.614110905652574
41,0.13274753373188805,3,-0.02007189477084176,7,274576,263368,0.7544739669125546,0.2455260330874454
41,0.13274753373188805,3,-0.02007189477084176,8,169783,177077,0.4888807290818285,0.5111192709181716
42,0.13173206961275652,3,-0.01976304548780266,1,130086,136506,0.4191955484310799,0.5808044515689201
42,0.13173206961275652,3,-0.01976304548780266,2,141640,168429,0.48119959202214735,0.5188004079778527
42,0.13173206961275652,3,-0.01976304548780266,3,224673,218076,0.6216498195563309,0.3783501804436691
42,0.13173206961275652,3,-0.01976304548780266,4,196464,184594,0.5140505211683751,0.48594947883162487
42,0.13173206961275652,3,-0.01976304548780266,5,124571,132965,0.37308637679858137,0.6269136232014186
42,0.13173206961275652,3,-0.01976304548780266,6,105923,128760,0.3858890943474261,0.614110905652574
42,0.13173206961275652,3,-0.01976304548780266,7,274576,263368,0.7544739669125546,0.2455260330874454
42,0.13173206961275652,3,-0.01976304548780266,8,169783,177077,0.4888807290818285,0.5111192709181716
43,0.13173206961275652,3,-0.01908166540622419,1,130086,136506,0.4191955484310799,0.5808044515689201
43,0.13173206961275652,3,-0.01908166540622419,2,141640,168429,0.48119959202214735,0.5188004079778527
43,0.13173206961275652,3,-0.01908166540622419,3,220791,210707,0.6333052808752367,0.3666947191247633
43,0.13173206961275652,3,-0.01908166540622419,4,196464,184594,0.5140505211683751,0.48594947883162487
43,0.13173206961275652,3,-0.01908166540622419,5,124571,132965,0.37308637679858137,0.6269136232014186
43,0.13173206961275652,3,-0.01908166540622419,6,105923,128760,0.3858890943474261,0.614110905652574
43,0.13173206961275652,3,-0.01908166540622419,7,278458,270737,0.7373674649410213,0.2626325350589786
43,0.13173206961275652,3,-0.01908166540622419,8,169783,177077,0.4888807290818285,0.5111192709181716
44,0.13173206961275652,3,-0.01908166540622419,1,130086,136506,0.4191955484310799,0.5808044515689201
44,0.13173206961275652,3,-0.01908166540622419,2,141640,168429,0.48119959202214735,0.5188004079778527
44,0.13173206961275652,3,-0.01908166540622419,3,220791,210707,0.6333052808752367,0.3666947191247633
44,0.13173206961275652,3,-0.01908166540622419,4,196464,184594,0.5140505211683751,0.48594947883162487
44,0.13173206961275652,3,-0.01908166540622419,5,124571,132965,0.37308637679858137,0.6269136232014186
44,0.13173206961275652,3,-0.01908166540622419,6,105923,128760,0.3858890943474261,0.614110905652574
44,0.13173206961275652,3,-0.01908166540622419,7,278458,270737,0.7373674649410213,0.2626325350589786
44,0.13173206961275652,3,-0.01908166540622419,8,169783,177077,0.4888807290818285,0.5111192709181716
45,0.13173206961275652,3,-0.01908166540622419,1,130086,136506,0.4191955484310799,0.5808044515689201
45,0.13173206961275652,3,-0.01908166540622419,2,141640,168429,0.48119959202214735,0.5188004079778527
45,0.13173206961275652,3,-0.01908166540622419,3,220791,210707,0.6333052808752367,0.3666947191247633
45,0.13173206961275652,3,-0.01908166540622419,4,196464,184594,0.5140505211683751,0.48594947883162487
45,0.13173206961275652,3,-0.01908166540622419,5,124571,132965,0.37308637679858137,0.6269136232014186
45,0.13173206961275652,3,-0.01908166540622419,6,105923,128760,0.3858890943474261,0.614110905652574
45,0.13173206961275652,3,-0.01908166540622419,7,278458,270737,0.7373674649410213,0.2626325350589786
45,0.13173206961275652,3,-0.01908166540622419,8,169783,177077,0.4888807290818285,0.5111192709181716
46,0.13173206961275652,3,-0.01710955693066584,1,130086,136506,0.4191955484310799,0.5808044515689201
46,0.13173206961275652,3,-0.01710955693066584,2,144216,170862,0.4849735461749813,0.5150264538250188
46,0.13173206961275652,3,-0.01710955693066584,3,220791,210707,0.6333052808752367,0.3666947191247633
46,0.13173206961275652,3,-0.01710955693066584,4,196464,184594,0.5140505211683751,0.48594947883162487
46,0.13173206961275652,3,-0.01710955693066584,5,121995,130532,0.3686313714526164,0.6313686285473836
46,0.13173206961275652,3,-0.01710955693066584,6,105923,128760,0.3858890943474261,0.614110905652574
46,0.13173206961275652,3,-0.01710955693066584,7,278458,270737,0.7373674649410213,0.2626325350589786
46,0.13173206961275652,3,-0.01710955693066584,8,169783,177077,0.4888807290818285,0.5111192709181716
47,0.00176378582247031,4,-0.00454207881424106,1,130086,136506,0.4191955484310799,0.5808044515689201
47,0.00176378582247031,4,-0.00454207881424106,2,144216,170862,0.4849735461749813,0.5150264538250188
47,0.00176378582247031,4,-0.00454207881424106,3,220791,210707,0.6333052808752367,0.3666947191247633
47,0.00176378582247031,4,-0.00454207881424106,4,196464,184594,0.5140505211683751,0.48594947883162487
47,0.00176378582247031,4,-0.00454207881424106,5,121995,130532,0.3686313714526164,0.6313686285473836
47,0.00176378582247031,4,-0.00454207881424106,6,105923,128760,0.3858890943474261,0.614110905652574
47,0.00176378582247031,4,-0.00454207881424106,7,260145,251194,0.681010153041168,0.31898984695883204
47,0.00176378582247031,4,-0.00454207881424106,8,188096,196620,0.5453773843964707,0.45462261560352935
48,0.00176378582247031,4,-0.00454207881424106,1,130086,136506,0.4191955484310799,0.5808044515689201
48,0.00176378582247031,4,-0.00454207881424106,2,144216,170862,0.4849735461749813,0.5150264538250188
48,0.00176378582247031,4,-0.00454207881424106,3,220791,210707,0.6333052808752367,0.3666947191247633
48,0.00176378582247031,4,-0.00454207881424106,4,196464,184594,0.5140505211683751,0.48594947883162487
48,0.00176378582247031,4,-0.00454207881424106,5,121995,130532,0.3686313714526164,0.6313686285473836
48,0.00176378582247031,4,-0.00454207881424106,6,105923,128760,0.3858890943474261,0.614110905652574
48,0.00176378582247031,4,-0.00454207881424106,7,260145,251194,0.681010153041168,0.31898984695883204
48,0.00176378582247031,4,-0.00454207881424106,8,188096,196620,0.5453773843964707,0.45462261560352935
49,0.00176378582247031,4,-0.00454207881424106,1,130086,136506,0.4191955484310799,0.5808044515689201
49,0.00176378582247031,4,-0.00454207881424106,2,144216,170862,0.4849735461749813,0.5150264538250188
49,0.00176378582247031,4,-0.00454207881424106,3,220791,210707,0.6333052808752367,0.3666947191247633
49,0.00176378582247031,4,-0.00454207881424106,4,196464,184594,0.5140505211683751,0.48594947883162487
49,0.00176378582247031,4,-0.00454207881424106,5,121995,130532,0.3686313714526164,0.6313686285473836
49,0.00176378582247031,4,-0.00454207881424106,6,105923,128760,0.3858890943474261,0.614110905652574
49,0.00176378582247031,4,-0.00454207881424106,7,260145,251194,0.681010153041168,0.31898984695883204
49,0.00176378582247031,4,-0.00454207881424106,8,188096,196620,0.5453773843964707,0.45462261560352935
50,0.00311582426801363,4,-0.00486933156827107,1,258933,249898,0.684488902645123,0.31551109735487703
50,0.00311582426801363,4,-0.00486933156827107,2,144216,170862,0.4849735461749813,0.5150264538250188
50,0.00311582426801363,4,-0.00486933156827107,3,220791,210707,0.6333052808752367,0.3666947191247633
50,0.00311582426801363,4,-0.00486933156827107,4,196464,184594,0.5140505211683751,0.48594947883162487
50,0.00311582426801363,4,-0.00486933156827107,5,121995,130532,0.3686313714526164,0.6313686285473836
50,0.00311582426801363,4,-0.00486933156827107,6,105923,128760,0.3858890943474261,0.614110905652574
50,0.00311582426801363,4,-0.00486933156827107,7,131298,137802,0.418334820859365,0.581665179140635
50,0.00311582426801363,4,-0.00486933156827107,8,188096,196620,0.5453773843964707,0.45462261560352935
51,0.00276417944937444,4,-0.00487888558907234,1,258933,249898,0.684488902645123,0.31551109735487703
51,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
51,0.00276417944937444,4,-0.00487888558907234,3,224091,216246,0.6480445922862537,0.3519554077137463
51,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
51,0.00276417944937444,4,-0.00487888558907234,5,118695,124993,0.3539684922080092,0.6460315077919908
51,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
51,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
51,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
52,0.00276417944937444,4,-0.00487888558907234,1,258933,249898,0.684488902645123,0.31551109735487703
52,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
52,0.00276417944937444,4,-0.00487888558907234,3,224091,216246,0.6480445922862537,0.3519554077137463
52,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
52,0.00276417944937444,4,-0.00487888558907234,5,118695,124993,0.3539684922080092,0.6460315077919908
52,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
52,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
52,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
53,0.00276417944937444,4,-0.00487888558907234,1,258933,249898,0.684488902645123,0.31551109735487703
53,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
53,0.00276417944937444,4,-0.00487888558907234,3,224091,216246,0.6480445922862537,0.3519554077137463
53,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
53,0.00276417944937444,4,-0.00487888558907234,5,118695,124993,0.3539684922080092,0.6460315077919908
53,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
53,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
53,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
54,0.00276417944937444,4,-0.00487888558907234,1,258933,249898,0.684488902645123,0.31551109735487703
54,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
54,0.00276417944937444,4,-0.00487888558907234,3,118695,124993,0.3539684922080092,0.6460315077919908
54,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
54,0.00276417944937444,4,-0.00487888558907234,5,224091,216246,0.6480445922862537,0.3519554077137463
54,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
54,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
54,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
55,0.00276417944937444,4,-0.00487888558907234,1,118695,124993,0.3539684922080092,0.6460315077919908
55,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
55,0.00276417944937444,4,-0.00487888558907234,3,258933,249898,0.684488902645123,0.31551109735487703
55,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
55,0.00276417944937444,4,-0.00487888558907234,5,224091,216246,0.6480445922862537,0.3519554077137463
55,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
55,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
55,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
56,0.00276417944937444,4,-0.00487888558907234,1,118695,124993,0.3539684922080092,0.6460315077919908
56,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
56,0.00276417944937444,4,-0.00487888558907234,3,258933,249898,0.684488902645123,0.31551109735487703
56,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
56,0.00276417944937444,4,-0.00487888558907234,5,224091,216246,0.6480445922862537,0.3519554077137463
56,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
56,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
56,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
57,0.00276417944937444,4,-0.00487888558907234,1,118695,124993,0.3539684922080092,0.6460315077919908
57,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
57,0.00276417944937444,4,-0.00487888558907234,3,258933,249898,0.684488902645123,0.31551109735487703
57,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
57,0.00276417944937444,4,-0.00487888558907234,5,224091,216246,0.6480445922862537,0.3519554077137463
57,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
57,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
57,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
58,0.00276417944937444,4,-0.00487888558907234,1,118695,124993,0.3539684922080092,0.6460315077919908
58,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
58,0.00276417944937444,4,-0.00487888558907234,3,258933,249898,0.684488902645123,0.31551109735487703
58,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
58,0.00276417944937444,4,-0.00487888558907234,5,224091,216246,0.6480445922862537,0.3519554077137463
58,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
58,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
58,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
59,0.00276417944937444,4,-0.00487888558907234,1,118695,124993,0.3539684922080092,0.6460315077919908
59,0.00276417944937444,4,-0.00487888558907234,2,144216,170862,0.4849735461749813,0.5150264538250188
59,0.00276417944937444,4,-0.00487888558907234,3,258933,249898,0.684488902645123,0.31551109735487703
59,0.00276417944937444,4,-0.00487888558907234,4,196464,184594,0.5140505211683751,0.48594947883162487
59,0.00276417944937444,4,-0.00487888558907234,5,224091,216246,0.6480445922862537,0.3519554077137463
59,0.00276417944937444,4,-0.00487888558907234,6,105923,128760,0.3858890943474261,0.614110905652574
59,0.00276417944937444,4,-0.00487888558907234,7,131298,137802,0.418334820859365,0.581665179140635
59,0.00276417944937444,4,-0.00487888558907234,8,188096,196620,0.5453773843964707,0.45462261560352935
60,0.0017939268069251,4,-0.00461522834072281,1,118695,124993,0.3539684922080092,0.6460315077919908
60,0.0017939268069251,4,-0.00461522834072281,2,144216,170862,0.4849735461749813,0.5150264538250188
60,0.0017939268069251,4,-0.00461522834072281,3,105092,128001,0.386748527798844,0.6132514722011561
60,0.0017939268069251,4,-0.00461522834072281,4,196464,184594,0.5140505211683751,0.48594947883162487
60,0.0017939268069251,4,-0.00461522834072281,5,224091,216246,0.6480445922862537,0.3519554077137463
60,0.0017939268069251,4,-0.00461522834072281,6,259764,250657,0.6815202112069083,0.31847978879309174
60,0.0017939268069251,4,-0.00461522834072281,7,131298,137802,0.418334820859365,0.581665179140635
60,0.0017939268069251,4,-0.00461522834072281,8,188096,196620,0.5453773843964707,0.45462261560352935
61,0.0017939268069251,4,-0.00461522834072281,1,118695,124993,0.3539684922080092,0.6460315077919908
61,0.0017939268069251,4,-0.00461522834072281,2,144216,170862,0.4849735461749813,0.5150264538250188
61,0.0017939268069251,4,-0.00461522834072281,3,105092,128001,0.386748527798844,0.6132514722011561
61,0.0017939268069251,4,-0.00461522834072281,4,196464,184594,0.5140505211683751,0.48594947883162487
61,0.0017939268069251,4,-0.00461522834072281,5,224091,216246,0.6480445922862537,0.3519554077137463
61,0.0017939268069251,4,-0.00461522834072281,6,259764,250657,0.6815202112069083,0.31847978879309174
61,0.0017939268069251,4,-0.00461522834072281,7,131298,137802,0.418334820859365,0.581665179140635
61,0.0017939268069251,4,-0.00461522834072281,8,188096,196620,0.5453773843964707,0.45462261560352935
62,0.0017939268069251,4,-0.00461522834072281,1,118695,124993,0.3539684922080092,0.6460315077919908
62,0.0017939268069251,4,-0.00461522834072281,2,144216,170862,0.4849735461749813,0.5150264538250188
62,0.0017939268069251,4,-0.00461522834072281,3,105092,128001,0.386748527798844,0.6132514722011561
62,0.0017939268069251,4,-0.00461522834072281,4,196464,184594,0.5140505211683751,0.48594947883162487
62,0.0017939268069251,4,-0.00461522834072281,5,224091,216246,0.6480445922862537,0.3519554077137463
62,0.0017939268069251,4,-0.00461522834072281,6,259764,250657,0.6815202112069083,0.31847978879309174
62,0.0017939268069251,4,-0.00461522834072281,7,131298,137802,0.418334820859365,0.581665179140635
62,0.0017939268069251,4,-0.00461522834072281,8,188096,196620,0.5453773843964707,0.45462261560352935
63,0.0017939268069251,4,-0.00461522834072281,1,118695,124993,0.3539684922080092,0.6460315077919908
63,0.0017939268069251,4,-0.00461522834072281,2,144216,170862,0.4849735461749813,0.5150264538250188
63,0.0017939268069251,4,-0.00461522834072281,3,105092,128001,0.386748527798844,0.6132514722011561
63,0.0017939268069251,4,-0.00461522834072281,4,196464,184594,0.5140505211683751,0.48594947883162487
63,0.0017939268069251,4,-0.00461522834072281,5,224091,216246,0.6480445922862537,0.3519554077137463
63,0.0017939268069251,4,-0.00461522834072281,6,259764,250657,0.6815202112069083,0.31847978879309174
63,0.0017939268069251,4,-0.00461522834072281,7,131298,137802,0.418334820859365,0.581665179140635
63,0.0017939268069251,4,-0.00461522834072281,8,188096,196620,0.5453773843964707,0.45462261560352935
64,0.0017939268069251,4,-0.00461522834072281,1,118695,124993,0.3539684922080092,0.6460315077919908
64,0.0017939268069251,4,-0.00461522834072281,2,144216,170862,0.4849735461749813,0.5150264538250188
64,0.0017939268069251,4,-0.00461522834072281,3,105092,128001,0.386748527798844,0.6132514722011561
64,0.0017939268069251,4,-0.00461522834072281,4,196464,184594,0.5140505211683751,0.48594947883162487
64,0.0017939268069251,4,-0.00461522834072281,5,224091,216246,0.6480445922862537,0.3519554077137463
64,0.0017939268069251,4,-0.00461522834072281,6,259764,250657,0.6815202112069083,0.31847978879309174
64,0.0017939268069251,4,-0.00461522834072281,7,131298,137802,0.418334820859365,0.581665179140635
64,0.0017939268069251,4,-0.00461522834072281,8,188096,196620,0.5453773843964707,0.45462261560352935
65,0.00336664031722668,4,-0.00512220546615826,1,118695,124993,0.3539684922080092,0.6460315077919908
65,0.00336664031722668,4,-0.00512220546615826,2,144216,170862,0.4849735461749813,0.5150264538250188
65,0.00336664031722668,4,-0.00512220546615826,3,105092,128001,0.386748527798844,0.6132514722011561
65,0.00336664031722668,4,-0.00512220546615826,4,196464,184594,0.5140505211683751,0.48594947883162487
65,0.00336664031722668,4,-0.00512220546615826,5,224091,216246,0.6480445922862537,0.3519554077137463
65,0.00336664031722668,4,-0.00512220546615826,6,136784,143246,0.4291513501044073,0.5708486498955927
65,0.00336664031722668,4,-0.00512220546615826,7,254278,245213,0.6747594989653503,0.32524050103464974
65,0.00336664031722668,4,-0.00512220546615826,8,188096,196620,0.5453773843964707,0.45462261560352935
66,0.00336664031722668,4,-0.00512220546615826,1,118695,124993,0.3539684922080092,0.6460315077919908
66,0.00336664031722668,4,-0.00512220546615826,2,144216,170862,0.4849735461749813,0.5150264538250188
66,0.00336664031722668,4,-0.00512220546615826,3,105092,128001,0.386748527798844,0.6132514722011561
66,0.00336664031722668,4,-0.00512220546615826,4,196464,184594,0.5140505211683751,0.48594947883162487
66,0.00336664031722668,4,-0.00512220546615826,5,224091,216246,0.6480445922862537,0.3519554077137463
66,0.00336664031722668,4,-0.00512220546615826,6,254278,245213,0.6747594989653503,0.32524050103464974
66,0.00336664031722668,4,-0.00512220546615826,7,136784,143246,0.4291513501044073,0.5708486498955927
66,0.00336664031722668,4,-0.00512220546615826,8,188096,196620,0.5453773843964707,0.45462261560352935
67,0.00210107779136912,4,-0.00477028499144549,1,118695,124993,0.3539684922080092,0.6460315077919908
67,0.00210107779136912,4,-0.00477028499144549,2,144216,170862,0.4849735461749813,0.5150264538250188
67,0.00210107779136912,4,-0.00477028499144549,3,104006,126494,0.3863119960908869,0.6136880039091132
67,0.00210107779136912,4,-0.00477028499144549,4,196464,184594,0.5140505211683751,0.48594947883162487
67,0.00210107779136912,4,-0.00477028499144549,5,224091,216246,0.6480445922862537,0.3519554077137463
67,0.00210107779136912,4,-0.00477028499144549,6,255364,246720,0.6723806668756047,0.32761933312439534
67,0.00210107779136912,4,-0.00477028499144549,7,136784,143246,0.4291513501044073,0.5708486498955927
67,0.00210107779136912,4,-0.00477028499144549,8,188096,196620,0.5453773843964707,0.45462261560352935
68,0.00210107779136912,4,-0.00477028499144549,1,118695,124993,0.3539684922080092,0.6460315077919908
68,0.00210107779136912,4,-0.00477028499144549,2,144216,170862,0.4849735461749813,0.5150264538250188
